measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),114,Haiti,3,Both,22,All ages,294,All causes,3,Rate,2021,56180.65433746109,65576.86401217073,47932.69205473391
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,3,Both,22,All ages,294,All causes,1,Number,2021,5210188.861611997,6220824.033685148,4326641.088754516
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,3,Both,22,All ages,294,All causes,3,Rate,2021,58757.58209837571,70154.95763923498,48793.42682868585
2,DALYs (Disability-Adjusted Life Years),298,American Samoa,3,Both,22,All ages,294,All causes,1,Number,2021,17029.54745887979,19780.39728680253,14816.189580458724
2,DALYs (Disability-Adjusted Life Years),298,American Samoa,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),298,American Samoa,3,Both,22,All ages,294,All causes,3,Rate,2021,34224.302293168235,39752.68854660603,29776.114266037235
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,22,All ages,294,All causes,1,Number,2021,214606.40182114777,252615.5541603419,178741.43405490258
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,22,All ages,294,All causes,3,Rate,2021,28353.332662999343,33375.01948765399,23614.93085674024
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,3,Both,22,All ages,294,All causes,1,Number,2021,892272.992760178,1056331.9224643288,758054.8816726758
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,3,Both,22,All ages,294,All causes,3,Rate,2021,31868.10356563252,37727.5737110927,27074.417441289916
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All ages,294,All causes,1,Number,2021,2127787.4700864437,2432387.3578322777,1859691.4129826864
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All ages,294,All causes,3,Rate,2021,32987.78301812135,37710.09440756445,28831.402418984984
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All ages,294,All causes,1,Number,2021,22354616.454116687,26130587.15058602,19102691.03284371
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All ages,294,All causes,3,Rate,2021,39622.02638433436,46314.67579163067,33858.21133047159
2,DALYs (Disability-Adjusted Life Years),385,Puerto Rico,3,Both,22,All ages,294,All causes,1,Number,2021,1129538.4180169385,1316729.9726896868,977239.3290421402
2,DALYs (Disability-Adjusted Life Years),385,Puerto Rico,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),385,Puerto Rico,3,Both,22,All ages,294,All causes,3,Rate,2021,34287.187712143575,39969.39548021637,29664.14225501326
2,DALYs (Disability-Adjusted Life Years),205,Côte d'Ivoire,3,Both,22,All ages,294,All causes,1,Number,2021,13537707.204533368,15329887.38311503,11981878.75210597
2,DALYs (Disability-Adjusted Life Years),205,Côte d'Ivoire,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),205,Côte d'Ivoire,3,Both,22,All ages,294,All causes,3,Rate,2021,48588.64288223155,55021.01738716667,43004.56635295809
2,DALYs (Disability-Adjusted Life Years),175,Burundi,3,Both,22,All ages,294,All causes,1,Number,2021,6284371.286087716,7235375.983381061,5523314.332834076
2,DALYs (Disability-Adjusted Life Years),175,Burundi,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),175,Burundi,3,Both,22,All ages,294,All causes,3,Rate,2021,47535.78909748155,54729.310400293405,41779.05685266241
2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,22,All ages,294,All causes,1,Number,2021,3272277.409613616,3658317.238335301,2899077.46540418
2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,22,All ages,294,All causes,3,Rate,2021,32207.638208235723,36007.26445658163,28534.38949554463
2,DALYs (Disability-Adjusted Life Years),139,Algeria,3,Both,22,All ages,294,All causes,1,Number,2021,12386450.868943775,14083291.592902228,10923842.713727254
2,DALYs (Disability-Adjusted Life Years),139,Algeria,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),139,Algeria,3,Both,22,All ages,294,All causes,3,Rate,2021,28024.9438591926,31864.12802341174,24715.72220469009
2,DALYs (Disability-Adjusted Life Years),187,Somalia,3,Both,22,All ages,294,All causes,1,Number,2021,15748070.30187517,18871932.52373408,13305622.71940856
2,DALYs (Disability-Adjusted Life Years),187,Somalia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),187,Somalia,3,Both,22,All ages,294,All causes,3,Rate,2021,72885.72970236633,87343.69014865224,61581.51458931449
2,DALYs (Disability-Adjusted Life Years),33,Armenia,3,Both,22,All ages,294,All causes,1,Number,2021,1033613.5269804738,1144166.407084176,931453.2597560214
2,DALYs (Disability-Adjusted Life Years),33,Armenia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),33,Armenia,3,Both,22,All ages,294,All causes,3,Rate,2021,34508.08024011022,38198.98361725414,31097.371491907976
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All ages,294,All causes,1,Number,2021,1392163.8453901135,1603041.4612414243,1210479.585635266
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All ages,294,All causes,3,Rate,2021,31667.188313561157,36463.9665048573,27534.463788126806
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All ages,294,All causes,1,Number,2021,16030765.86515912,18247826.371018864,14144034.533480246
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All ages,294,All causes,3,Rate,2021,66506.25177156506,75704.08956894452,58678.83853221073
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,3,Both,22,All ages,294,All causes,1,Number,2021,34174.456433126325,38329.93158938659,30765.14288689257
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,3,Both,22,All ages,294,All causes,3,Rate,2021,32413.8969638648,36355.295236416605,29180.22042474041
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,1,Number,2021,164250.65044599,190363.07446647837,143864.5199717945
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,3,Rate,2021,25494.21540587379,29547.26335996241,22329.97587202618
2,DALYs (Disability-Adjusted Life Years),27,Samoa,3,Both,22,All ages,294,All causes,1,Number,2021,62234.767103836275,72012.77585643916,54088.47142648065
2,DALYs (Disability-Adjusted Life Years),27,Samoa,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),27,Samoa,3,Both,22,All ages,294,All causes,3,Rate,2021,29130.691491261223,33707.55695772438,25317.594130782567
2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,294,All causes,1,Number,2021,15523166.124208638,17105459.801640093,14163615.4215536
2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,294,All causes,3,Rate,2021,40595.69329303178,44733.65769504485,37040.23927677686
2,DALYs (Disability-Adjusted Life Years),34,Azerbaijan,3,Both,22,All ages,294,All causes,1,Number,2021,3661853.7797899614,4086339.481281548,3302934.2883071983
2,DALYs (Disability-Adjusted Life Years),34,Azerbaijan,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),34,Azerbaijan,3,Both,22,All ages,294,All causes,3,Rate,2021,34874.23864834235,38916.89478560514,31456.012592841755
2,DALYs (Disability-Adjusted Life Years),200,Benin,3,Both,22,All ages,294,All causes,1,Number,2021,6973108.653471485,8019008.155761788,6111074.53155653
2,DALYs (Disability-Adjusted Life Years),200,Benin,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),200,Benin,3,Both,22,All ages,294,All causes,3,Rate,2021,51655.815255885725,59403.69273082425,45269.98684580634
2,DALYs (Disability-Adjusted Life Years),22,Fiji,3,Both,22,All ages,294,All causes,1,Number,2021,386799.2914613987,473004.5414100852,313235.21506889514
2,DALYs (Disability-Adjusted Life Years),22,Fiji,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),22,Fiji,3,Both,22,All ages,294,All causes,3,Rate,2021,41839.932530023994,51164.7216938296,33882.5343112555
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,3,Both,22,All ages,294,All causes,1,Number,2021,365862.47361785715,420803.10779603064,319916.81940156955
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,3,Both,22,All ages,294,All causes,3,Rate,2021,23918.88603163089,27510.72411881844,20915.11017022356
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,294,All causes,1,Number,2021,6029031.213403656,7093412.210374389,5036114.6967693865
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2021,35373.17435438115,41618.04741153692,29547.59345770826
2,DALYs (Disability-Adjusted Life Years),151,Qatar,3,Both,22,All ages,294,All causes,1,Number,2021,496732.5417825968,590949.9180413345,416542.91028847266
2,DALYs (Disability-Adjusted Life Years),151,Qatar,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),151,Qatar,3,Both,22,All ages,294,All causes,3,Rate,2021,16685.32932202826,19850.10677971797,13991.746161782745
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,22,All ages,294,All causes,1,Number,2021,3457977.9063609843,3919968.010323395,3000426.152322715
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,22,All ages,294,All causes,3,Rate,2021,31399.341156487488,35594.33177761104,27244.651910101915
2,DALYs (Disability-Adjusted Life Years),75,Austria,3,Both,22,All ages,294,All causes,1,Number,2021,2732003.0135543854,3102208.99894456,2417374.596866755
2,DALYs (Disability-Adjusted Life Years),75,Austria,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),75,Austria,3,Both,22,All ages,294,All causes,3,Rate,2021,30415.367002670147,34536.86718270761,26912.61143631622
2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,294,All causes,1,Number,2021,11371209.450908313,12999352.173811335,10030111.971825715
2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,294,All causes,3,Rate,2021,36528.35917201111,41758.53125021051,32220.27825835819
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,294,All causes,1,Number,2021,78657664.56146474,87930375.97912717,71431406.63135526
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,294,All causes,3,Rate,2021,35695.71527444037,39903.77393512281,32416.35976584536
2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,22,All ages,294,All causes,1,Number,2021,530253022.86791146,588918665.3895178,476446634.36748457
2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,22,All ages,294,All causes,3,Rate,2021,37487.09131737568,41634.55338464582,33683.16203798308
2,DALYs (Disability-Adjusted Life Years),58,Estonia,3,Both,22,All ages,294,All causes,1,Number,2021,526900.760833267,581097.1388606399,477845.4255286561
2,DALYs (Disability-Adjusted Life Years),58,Estonia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),58,Estonia,3,Both,22,All ages,294,All causes,3,Rate,2021,40195.845376545214,44330.34164812388,36453.54546093993
2,DALYs (Disability-Adjusted Life Years),105,Antigua and Barbuda,3,Both,22,All ages,294,All causes,1,Number,2021,27979.12545616279,31344.419996397577,25183.693659265213
2,DALYs (Disability-Adjusted Life Years),105,Antigua and Barbuda,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),105,Antigua and Barbuda,3,Both,22,All ages,294,All causes,3,Rate,2021,31298.07810331689,35062.57215535434,28171.04531421574
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,3,Both,22,All ages,294,All causes,1,Number,2021,4305074.358283568,4622612.411247611,4036363.529661771
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,3,Both,22,All ages,294,All causes,3,Rate,2021,63431.80814511867,68110.47596316322,59472.57020655513
2,DALYs (Disability-Adjusted Life Years),147,Libya,3,Both,22,All ages,294,All causes,1,Number,2021,2260797.6299067587,2615523.015549248,1932707.3945451304
2,DALYs (Disability-Adjusted Life Years),147,Libya,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),147,Libya,3,Both,22,All ages,294,All causes,3,Rate,2021,32905.5454724406,38068.516343021955,28130.24492543805
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,294,All causes,1,Number,2021,1245760.3456244662,1381434.833290486,1133658.1995684905
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,294,All causes,3,Rate,2021,36579.56470843263,40563.40776323369,33287.882066573286
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,294,All causes,1,Number,2021,11923379.52985984,13485306.402702216,10672451.623593297
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,294,All causes,3,Rate,2021,32873.23582421076,37179.530889509464,29424.377389502348
2,DALYs (Disability-Adjusted Life Years),57,Belarus,3,Both,22,All ages,294,All causes,1,Number,2021,4772121.828405987,5396540.895203188,4195261.905774808
2,DALYs (Disability-Adjusted Life Years),57,Belarus,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),57,Belarus,3,Both,22,All ages,294,All causes,3,Rate,2021,51177.44909066831,57873.87809045574,44991.056457694576
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All ages,294,All causes,1,Number,2021,294977.5986546984,339330.7140786734,258247.62167098428
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All ages,294,All causes,3,Rate,2021,39627.59873304401,45586.04258978964,34693.255257394514
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All ages,294,All causes,1,Number,2021,14428441.674977507,16614760.686122255,12595355.038134864
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All ages,294,All causes,3,Rate,2021,63390.70875622186,72996.20287718585,55337.125164964425
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,3,Both,22,All ages,294,All causes,1,Number,2021,9878782.504496926,11547643.133337002,8355125.422506848
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2021,26200.756558476813,30626.950884180504,22159.674748481622
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,3,Both,22,All ages,294,All causes,1,Number,2021,42627607.928194955,48643440.97707865,36924371.99533497
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,3,Both,22,All ages,294,All causes,3,Rate,2021,47354.66223229914,54037.60213724661,41018.98391587495
2,DALYs (Disability-Adjusted Life Years),69,Singapore,3,Both,22,All ages,294,All causes,1,Number,2021,1093273.9320697763,1287341.9333174585,934559.919628016
2,DALYs (Disability-Adjusted Life Years),69,Singapore,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),69,Singapore,3,Both,22,All ages,294,All causes,3,Rate,2021,19088.86663776934,22477.347864484454,16317.67587928278
2,DALYs (Disability-Adjusted Life Years),63,Ukraine,3,Both,22,All ages,294,All causes,1,Number,2021,22527979.413453575,26177034.733974576,18880113.679061383
2,DALYs (Disability-Adjusted Life Years),63,Ukraine,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),63,Ukraine,3,Both,22,All ages,294,All causes,3,Rate,2021,52296.017562104345,60766.86430893212,43827.9322976067
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,1,Number,2021,2847778.6927334373,3269762.757156128,2485981.191456422
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,3,Rate,2021,27452.403360356748,31520.302589230854,23964.698727560157
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,1,Number,2021,4520165.464963937,5344627.401173713,3825598.737779972
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,3,Rate,2021,32216.856126462408,38093.09490278492,27266.42754296094
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,22,All ages,294,All causes,1,Number,2021,1705469.0526444074,1880809.4083240717,1548982.0983195514
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,22,All ages,294,All causes,3,Rate,2021,40523.04985851943,44689.250332459706,36804.81841803599
2,DALYs (Disability-Adjusted Life Years),214,Nigeria,3,Both,22,All ages,294,All causes,1,Number,2021,128208016.90548971,144081295.57031566,114177798.10515116
2,DALYs (Disability-Adjusted Life Years),214,Nigeria,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),214,Nigeria,3,Both,22,All ages,294,All causes,3,Rate,2021,55461.5275558397,62328.151838155296,49392.192849703075
2,DALYs (Disability-Adjusted Life Years),81,Germany,3,Both,22,All ages,294,All causes,1,Number,2021,29516441.77470059,33327611.28155169,26307702.034875832
2,DALYs (Disability-Adjusted Life Years),81,Germany,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),81,Germany,3,Both,22,All ages,294,All causes,3,Rate,2021,34573.9756529457,39038.17505560076,30815.43014505092
2,DALYs (Disability-Adjusted Life Years),367,Monaco,3,Both,22,All ages,294,All causes,1,Number,2021,15561.6083261612,17892.16315869957,13746.877753729725
2,DALYs (Disability-Adjusted Life Years),367,Monaco,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),367,Monaco,3,Both,22,All ages,294,All causes,3,Rate,2021,41099.28753343337,47254.44458194358,36306.45815302235
2,DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,1,Number,2021,43050.83324371297,48776.44379318313,38330.7367190744
2,DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,3,Rate,2021,37738.973203838665,42758.12490942444,33601.2694048331
2,DALYs (Disability-Adjusted Life Years),213,Niger,3,Both,22,All ages,294,All causes,1,Number,2021,14933768.170476558,17880911.41118329,12572067.740815649
2,DALYs (Disability-Adjusted Life Years),213,Niger,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),213,Niger,3,Both,22,All ages,294,All causes,3,Rate,2021,59643.9682395365,71414.56195971939,50211.57423087155
2,DALYs (Disability-Adjusted Life Years),129,Honduras,3,Both,22,All ages,294,All causes,1,Number,2021,3251283.15003674,3780826.097148613,2835690.1414128905
2,DALYs (Disability-Adjusted Life Years),129,Honduras,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),129,Honduras,3,Both,22,All ages,294,All causes,3,Rate,2021,32158.58599359545,37396.31879512239,28047.937093017223
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,22,All ages,294,All causes,1,Number,2021,22236.2297541641,26627.207220632412,18597.11269242871
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,22,All ages,294,All causes,3,Rate,2021,39514.84708886501,47317.82471035922,33047.96147818609
2,DALYs (Disability-Adjusted Life Years),189,United Republic of Tanzania,3,Both,22,All ages,294,All causes,1,Number,2021,25659212.910256613,29251250.07536893,22417189.325716034
2,DALYs (Disability-Adjusted Life Years),189,United Republic of Tanzania,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),189,United Republic of Tanzania,3,Both,22,All ages,294,All causes,3,Rate,2021,43901.036446712365,50046.749296715985,38354.17123132911
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All ages,294,All causes,1,Number,2021,505513.15039576933,595716.1426325373,427261.94817124057
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All ages,294,All causes,3,Rate,2021,40161.957588711746,47328.395782756124,33945.063997423786
2,DALYs (Disability-Adjusted Life Years),435,South Sudan,3,Both,22,All ages,294,All causes,1,Number,2021,7749170.461825342,9488791.505032104,6424476.250838362
2,DALYs (Disability-Adjusted Life Years),435,South Sudan,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),435,South Sudan,3,Both,22,All ages,294,All causes,3,Rate,2021,80115.30142604846,98100.48641200102,66419.86440690157
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,294,All causes,1,Number,2021,95159094.18612428,108807126.0395614,81481628.91488576
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2021,34117.69650370014,39010.96931835767,29213.870830966283
2,DALYs (Disability-Adjusted Life Years),47,Czechia,3,Both,22,All ages,294,All causes,1,Number,2021,4099669.385006712,4559757.948101452,3713743.062339246
2,DALYs (Disability-Adjusted Life Years),47,Czechia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),47,Czechia,3,Both,22,All ages,294,All causes,3,Rate,2021,38558.32997338666,42885.56833501356,34928.6044766797
2,DALYs (Disability-Adjusted Life Years),83,Iceland,3,Both,22,All ages,294,All causes,1,Number,2021,83892.776857511,97649.03918362947,73328.70981490923
2,DALYs (Disability-Adjusted Life Years),83,Iceland,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),83,Iceland,3,Both,22,All ages,294,All causes,3,Rate,2021,23942.96329594232,27868.99478877308,20927.98299690552
2,DALYs (Disability-Adjusted Life Years),190,Uganda,3,Both,22,All ages,294,All causes,1,Number,2021,21155024.621285636,24585695.183984704,18260581.72299948
2,DALYs (Disability-Adjusted Life Years),190,Uganda,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),190,Uganda,3,Both,22,All ages,294,All causes,3,Rate,2021,48839.89088518362,56760.16415098008,42157.58831847079
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,22,All ages,294,All causes,1,Number,2021,1137100.2797066614,1305123.014352589,983657.302159828
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,22,All ages,294,All causes,3,Rate,2021,22141.578496888473,25413.31154877413,19153.74198608758
2,DALYs (Disability-Adjusted Life Years),60,Lithuania,3,Both,22,All ages,294,All causes,1,Number,2021,1317183.1000090376,1434330.790510036,1216402.9136947095
